ip,app,device,os,channel,app*device,app*os,time_diff,ip_freq,app_freq,device_freq,os_freq,channel_freq,is_attributed
154631,9,1,19,134,9,171,0.024641204,0.000263574,0.085134423,0.805218766,0.208750659,0.052714813,0
51992,12,1,19,259,12,228,0.02087963,0.000263574,0.086188719,0.805218766,0.208750659,0.035055351,0
24254,35,1,19,274,35,665,0.019479167,0.000527148,0.078281497,0.805218766,0.208750659,0.038745387,1
37565,15,1,22,245,15,330,0.02587963,0.000263574,0.063257775,0.805218766,0.043489721,0.051396943,0
82142,8,1,18,145,8,144,0.026099537,0.000263574,0.042435424,0.805218766,0.033210332,0.038745387,1
112026,8,1,19,140,8,152,0.013449074,0.000527148,0.042435424,0.805218766,0.208750659,0.013178703,1
195586,35,1,13,274,35,455,0.026678241,0.000263574,0.078281497,0.805218766,0.191881919,0.038745387,1
29769,3,1,13,280,3,39,0.025335648,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
24793,8,1,22,145,8,176,0.028726852,0.000527148,0.042435424,0.805218766,0.043489721,0.038745387,0
143897,29,1,13,213,29,377,0.018449074,0.000263574,0.042435424,0.805218766,0.191881919,0.144175013,1
131991,19,0,0,347,0,0,0.016319444,0.000263574,0.133632051,0.104902478,0.035846073,0.022140221,1
73487,12,1,16,140,12,192,0.01494213,0.003690037,0.086188719,0.805218766,0.013969425,0.013178703,0
118367,8,2,52,145,16,416,0.025393519,0.000263574,0.042435424,0.030311017,0.000263574,0.038745387,0
123856,19,40,24,213,760,456,0.017905093,0.000263574,0.133632051,0.003162889,0.055350554,0.144175013,1
210513,19,0,24,343,0,456,0.021979167,0.000263574,0.133632051,0.104902478,0.055350554,0.007380074,1
5348,107,1,19,171,107,2033,0.027268519,0.003162889,0.002635741,0.805218766,0.208750659,0.003426463,1
115781,18,1,30,107,18,540,0.022071759,0.000263574,0.043226147,0.805218766,0.003690037,0.015814444,0
148213,19,0,0,347,0,0,0.023842593,0.000263574,0.133632051,0.104902478,0.035846073,0.022140221,1
185076,5,1,49,113,5,245,0.014872685,0.000263574,0.003162889,0.805218766,0.00131787,0.008697944,1
103055,15,1,3,245,15,45,0.018506944,0.000263574,0.063257775,0.805218766,0.013705851,0.051396943,0
204957,9,1,14,244,9,126,0.019849537,0.000263574,0.085134423,0.805218766,0.012124407,0.005798629,0
142860,8,1,19,145,8,152,0.021608796,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,0
25097,3,1,25,280,3,75,0.026388889,0.000263574,0.087770163,0.805218766,0.02398524,0.031365314,0
59680,18,1,13,121,18,234,0.02037037,0.000263574,0.043226147,0.805218766,0.191881919,0.021085925,0
171434,29,1,17,213,29,493,0.017847222,0.000263574,0.042435424,0.805218766,0.044544017,0.144175013,1
105282,15,1,13,245,15,195,0.015902778,0.000263574,0.063257775,0.805218766,0.191881919,0.051396943,0
185151,35,1,18,21,35,630,0.02775463,0.000263574,0.078281497,0.805218766,0.033210332,0.042962572,1
30954,19,0,21,213,0,399,0.027164352,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
132682,8,1,13,145,8,104,0.020335648,0.000263574,0.042435424,0.805218766,0.191881919,0.038745387,1
50223,18,1,19,107,18,342,0.018865741,0.000263574,0.043226147,0.805218766,0.208750659,0.015814444,1
114759,12,1,20,259,12,240,0.022118056,0.000263574,0.086188719,0.805218766,0.019240907,0.035055351,0
61056,15,1,18,245,15,270,0.016909722,0.000263574,0.063257775,0.805218766,0.033210332,0.051396943,0
154095,2,1,13,122,2,26,0.027222222,0.000263574,0.069583553,0.805218766,0.191881919,0.00843437,0
17459,9,1,13,134,9,117,0.018055556,0.000263574,0.085134423,0.805218766,0.191881919,0.052714813,0
166119,72,1,13,101,72,936,0.018912037,0.000263574,0.011860833,0.805218766,0.191881919,0.036636795,1
16067,12,1,14,328,12,168,0.015659722,0.000263574,0.086188719,0.805218766,0.012124407,0.002635741,0
206999,35,1,19,21,35,665,0.019201389,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
35720,8,1,9,145,8,72,0.019085648,0.000263574,0.042435424,0.805218766,0.019504481,0.038745387,0
86700,15,1,22,245,15,330,0.022488426,0.000263574,0.063257775,0.805218766,0.043489721,0.051396943,0
208508,19,0,24,213,0,456,0.017824074,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
159196,3,1,6,280,3,18,0.016747685,0.000263574,0.087770163,0.805218766,0.025566684,0.031365314,0
167725,19,56,24,213,1064,456,0.015162037,0.000263574,0.133632051,0.000790722,0.055350554,0.144175013,1
191299,19,0,24,213,0,456,0.020625,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
62077,15,1,22,245,15,330,0.016851852,0.000263574,0.063257775,0.805218766,0.043489721,0.051396943,0
48240,18,1,19,107,18,342,0.02744213,0.000263574,0.043226147,0.805218766,0.208750659,0.015814444,0
52076,18,1,19,107,18,342,0.026087963,0.000263574,0.043226147,0.805218766,0.208750659,0.015814444,0
120277,12,1,10,409,12,120,0.017650463,0.000263574,0.086188719,0.805218766,0.021349499,0.007380074,0
106598,15,1,17,245,15,255,0.017222222,0.000790722,0.063257775,0.805218766,0.044544017,0.051396943,0
95820,64,1,19,459,64,1216,0.023252315,0.000790722,0.010542963,0.805218766,0.208750659,0.014496574,1
100275,12,1,19,178,12,228,0.018819444,0.002372167,0.086188719,0.805218766,0.208750659,0.03110174,1
172483,15,1,19,3,15,285,0.020555556,0.000790722,0.063257775,0.805218766,0.208750659,0.003953611,0
161746,19,136,29,213,2584,551,0.025462963,0.000263574,0.133632051,0.000263574,0.019768055,0.144175013,1
125108,35,1,19,21,35,665,0.028935185,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
111247,12,1,41,178,12,492,0.019537037,0.000263574,0.086188719,0.805218766,0.012124407,0.03110174,0
29467,78,0,67,224,0,5226,0.022627315,0.000263574,0.001581444,0.104902478,0.001581444,0.001581444,1
110574,12,1,9,19,12,108,0.024039352,0.000263574,0.086188719,0.805218766,0.019504481,0.002372167,0
5597,12,1,35,424,12,420,0.0271875,0.000263574,0.086188719,0.805218766,0.00975224,0.003426463,0
119758,21,1,13,128,21,273,0.028622685,0.000790722,0.015287296,0.805218766,0.191881919,0.017395888,0
76460,27,1,13,122,27,351,0.026516204,0.000263574,0.002635741,0.805218766,0.191881919,0.00843437,0
40792,8,1,19,145,8,152,0.016701389,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,1
209663,29,1,19,343,29,551,0.025162037,0.000790722,0.042435424,0.805218766,0.208750659,0.007380074,1
185881,9,1,16,134,9,144,0.016875,0.000263574,0.085134423,0.805218766,0.013969425,0.052714813,0
24008,12,1,19,219,12,228,0.02224537,0.000527148,0.086188719,0.805218766,0.208750659,0.006852926,0
1462,9,1,3,134,9,27,0.028958333,0.000263574,0.085134423,0.805218766,0.013705851,0.052714813,1
32753,21,1,27,128,21,567,0.017523148,0.000263574,0.015287296,0.805218766,0.0071165,0.017395888,0
7775,35,1,18,21,35,630,0.017835648,0.000263574,0.078281497,0.805218766,0.033210332,0.042962572,1
49996,50,156,24,213,7800,1200,0.020613426,0.000263574,0.003162889,0.000263574,0.055350554,0.144175013,1
111910,60,1,22,21,60,1320,0.018171296,0.000527148,0.001581444,0.805218766,0.043489721,0.042962572,1
84092,15,1,17,245,15,255,0.014467593,0.000263574,0.063257775,0.805218766,0.044544017,0.051396943,0
62094,8,1,19,145,8,152,0.013634259,0.000527148,0.042435424,0.805218766,0.208750659,0.038745387,0
132305,79,1,25,213,79,1975,0.028946759,0.000263574,0.003162889,0.805218766,0.02398524,0.144175013,1
92872,9,1,13,134,9,117,0.018043981,0.000263574,0.085134423,0.805218766,0.191881919,0.052714813,0
4019,2,1,8,435,2,16,0.023587963,0.000790722,0.069583553,0.805218766,0.023458092,0.005798629,0
106678,13,1,15,477,13,195,0.014803241,0.000263574,0.009488666,0.805218766,0.020822351,0.021085925,0
104585,15,1,13,245,15,195,0.022106481,0.000263574,0.063257775,0.805218766,0.191881919,0.051396943,0
118412,18,1,25,439,18,450,0.015162037,0.000527148,0.043226147,0.805218766,0.02398524,0.005798629,1
119289,29,1,22,343,29,638,0.026215278,0.000263574,0.042435424,0.805218766,0.043489721,0.007380074,1
132778,8,1,19,145,8,152,0.016064815,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,0
123759,1,1,13,137,1,13,0.027430556,0.000263574,0.01818661,0.805218766,0.191881919,0.006852926,0
89475,12,1,13,178,12,156,0.015763889,0.000527148,0.086188719,0.805218766,0.191881919,0.03110174,0
196969,19,0,24,347,0,456,0.024583333,0.000263574,0.133632051,0.104902478,0.055350554,0.022140221,1
77940,3,1,13,280,3,39,0.017152778,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
74074,8,1,18,145,8,144,0.016759259,0.000263574,0.042435424,0.805218766,0.033210332,0.038745387,0
150100,19,0,607,347,0,11533,0.026446759,0.000263574,0.133632051,0.104902478,0.0071165,0.022140221,1
175738,21,1,15,128,21,315,0.018622685,0.000263574,0.015287296,0.805218766,0.020822351,0.017395888,0
13177,8,1,47,145,8,376,0.018657407,0.000263574,0.042435424,0.805218766,0.003690037,0.038745387,0
115806,13,1,13,477,13,169,0.017384259,0.000263574,0.009488666,0.805218766,0.191881919,0.021085925,0
72830,35,1,19,21,35,665,0.016296296,0.000263574,0.078281497,0.805218766,0.208750659,0.042962572,1
77730,35,1,17,21,35,595,0.017962963,0.000263574,0.078281497,0.805218766,0.044544017,0.042962572,1
108942,15,1,8,245,15,120,0.019930556,0.000527148,0.063257775,0.805218766,0.023458092,0.051396943,0
151412,3,1,19,110,3,57,0.0165625,0.000263574,0.087770163,0.805218766,0.208750659,0.006325778,0
6375,3,1,19,153,3,57,0.028217593,0.000263574,0.087770163,0.805218766,0.208750659,0.012387981,0
122076,3,1,22,205,3,66,0.023946759,0.000263574,0.087770163,0.805218766,0.043489721,0.013969425,0
34561,1,1,15,134,1,15,0.025555556,0.000263574,0.01818661,0.805218766,0.020822351,0.052714813,0
114655,3,1,8,211,3,24,0.017511574,0.000790722,0.087770163,0.805218766,0.023458092,0.002372167,0
127415,3,1,18,213,3,54,0.027685185,0.000263574,0.087770163,0.805218766,0.033210332,0.144175013,1
201389,72,1,19,101,72,1368,0.021493056,0.000263574,0.011860833,0.805218766,0.208750659,0.036636795,1
34859,19,0,29,333,0,551,0.016701389,0.000263574,0.133632051,0.104902478,0.019768055,0.009488666,1
109776,15,1,17,245,15,255,0.026782407,0.000263574,0.063257775,0.805218766,0.044544017,0.051396943,0
43855,19,0,24,347,0,456,0.027708333,0.000790722,0.133632051,0.104902478,0.055350554,0.022140221,1
111153,9,1,19,215,9,171,0.016388889,0.000790722,0.085134423,0.805218766,0.208750659,0.016078018,1
158811,19,0,24,213,0,456,0.018055556,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
105154,17,1,17,280,17,289,0.020162037,0.000263574,0.003690037,0.805218766,0.044544017,0.031365314,0
152360,20,1,13,259,20,260,0.02875,0.000263574,0.016605166,0.805218766,0.191881919,0.035055351,0
71671,12,1,13,178,12,156,0.029027778,0.000263574,0.086188719,0.805218766,0.191881919,0.03110174,0
70226,3,1,19,452,3,57,0.027233796,0.000263574,0.087770163,0.805218766,0.208750659,0.004217185,0
109832,1,1,13,115,1,13,0.017118056,0.000263574,0.01818661,0.805218766,0.191881919,0.007380074,0
172386,3,1,13,280,3,39,0.019282407,0.000263574,0.087770163,0.805218766,0.191881919,0.031365314,0
94370,13,1,13,477,13,169,0.02494213,0.000527148,0.009488666,0.805218766,0.191881919,0.021085925,0
166751,5,1,22,377,5,110,0.028460648,0.000263574,0.003162889,0.805218766,0.043489721,0.005798629,1
30121,21,1,19,128,21,399,0.026805556,0.000263574,0.015287296,0.805218766,0.208750659,0.017395888,0
166122,6,1,18,125,6,108,0.016643519,0.000263574,0.011333685,0.805218766,0.033210332,0.0071165,0
5817,6,1,13,459,6,78,0.013912037,0.000263574,0.011333685,0.805218766,0.191881919,0.014496574,0
108889,15,1,22,245,15,330,0.018900463,0.000263574,0.063257775,0.805218766,0.043489721,0.051396943,0
22658,2,1,19,477,2,38,0.028460648,0.000263574,0.069583553,0.805218766,0.208750659,0.021085925,0
161425,15,1,13,245,15,195,0.028206019,0.000263574,0.063257775,0.805218766,0.191881919,0.051396943,0
65302,24,2,22,105,48,528,0.027962963,0.000263574,0.012651555,0.030311017,0.043489721,0.012387981,0
105091,12,1,11,265,12,132,0.027060185,0.000263574,0.086188719,0.805218766,0.003953611,0.011597259,0
2076,20,2,13,259,40,260,0.020659722,0.000263574,0.016605166,0.030311017,0.191881919,0.035055351,0
57341,23,1,16,153,23,368,0.020289352,0.000263574,0.006589352,0.805218766,0.013969425,0.012387981,0
201182,2,1,19,219,2,38,0.028738426,0.001845018,0.069583553,0.805218766,0.208750659,0.006852926,0
104164,14,1,17,463,14,238,0.028229167,0.000263574,0.023458092,0.805218766,0.044544017,0.002635741,0
63205,19,0,24,213,0,456,0.015185185,0.000263574,0.133632051,0.104902478,0.055350554,0.144175013,1
43855,18,2,9,121,36,162,0.02005787,0.000790722,0.043226147,0.030311017,0.019504481,0.021085925,0
159433,19,0,29,213,0,551,0.017083333,0.000263574,0.133632051,0.104902478,0.019768055,0.144175013,1
199758,10,1,34,113,10,340,0.025648148,0.000263574,0.00975224,0.805218766,0.000790722,0.008697944,1
134410,29,1,8,213,29,232,0.018645833,0.000263574,0.042435424,0.805218766,0.023458092,0.144175013,1
98971,2,1,37,477,2,74,0.019293981,0.000263574,0.069583553,0.805218766,0.009225092,0.021085925,0
136063,84,0,607,101,0,50988,0.028009259,0.000263574,0.005007907,0.104902478,0.0071165,0.036636795,1
188387,11,1,22,319,11,242,0.015694444,0.000527148,0.011860833,0.805218766,0.043489721,0.003426463,0
114612,14,1,19,379,14,266,0.025,0.000263574,0.023458092,0.805218766,0.208750659,0.007380074,0
50683,8,1,19,145,8,152,0.013819444,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,1
121442,11,1,19,319,11,209,0.020046296,0.000263574,0.011860833,0.805218766,0.208750659,0.003426463,0
199250,72,1,13,101,72,936,0.026157407,0.000263574,0.011860833,0.805218766,0.191881919,0.036636795,1
201182,15,1,19,245,15,285,0.022893519,0.001845018,0.063257775,0.805218766,0.208750659,0.051396943,0
10392,2,1,19,477,2,38,0.027835648,0.000263574,0.069583553,0.805218766,0.208750659,0.021085925,0
131432,21,1,19,113,21,399,0.013831019,0.000263574,0.015287296,0.805218766,0.208750659,0.008697944,1
165828,19,0,50,343,0,950,0.016805556,0.000263574,0.133632051,0.104902478,0.004217185,0.007380074,1
114461,29,1,19,343,29,551,0.01380787,0.000263574,0.042435424,0.805218766,0.208750659,0.007380074,1
118412,29,1,13,343,29,377,0.027430556,0.000527148,0.042435424,0.805218766,0.191881919,0.007380074,1
12506,14,1,32,379,14,448,0.017118056,0.000263574,0.023458092,0.805218766,0.004217185,0.007380074,0
114632,8,1,19,145,8,152,0.013634259,0.000263574,0.042435424,0.805218766,0.208750659,0.038745387,1
33738,2,1,13,477,2,26,0.019363426,0.000263574,0.069583553,0.805218766,0.191881919,0.021085925,0
148663,3,1,3,424,3,9,0.027175926,0.000263574,0.087770163,0.805218766,0.013705851,0.003426463,1
99054,115,1,20,203,115,2300,0.014224537,0.000527148,0.004480759,0.805218766,0.019240907,0.007907222,1
9579,9,1,19,134,9,171,0.014861111,0.000263574,0.085134423,0.805218766,0.208750659,0.052714813,0
152346,14,1,22,123,14,308,0.014421296,0.000527148,0.023458092,0.805218766,0.043489721,0.004480759,0
134548,1,1,27,377,1,27,0.01318287,0.000263574,0.01818661,0.805218766,0.0071165,0.005798629,0
154923,45,1,3,213,45,135,0.029074074,0.000263574,0.004744333,0.805218766,0.013705851,0.144175013,1
127296,12,1,25,265,12,300,0.020439815,0.000263574,0.086188719,0.805218766,0.02398524,0.011597259,0
28223,3,1,15,452,3,45,0.026122685,0.000263574,0.087770163,0.805218766,0.020822351,0.004217185,0
130329,79,1,19,213,79,1501,0.022430556,0.000263574,0.003162889,0.805218766,0.208750659,0.144175013,1
17263,15,1,13,153,15,195,0.02181713,0.000263574,0.063257775,0.805218766,0.191881919,0.012387981,0
200681,155,1,13,213,155,2015,0.024456019,0.000263574,0.001845018,0.805218766,0.191881919,0.144175013,1
27307,18,3032,607,107,54576,10926,0.023472222,0.000263574,0.043226147,0.003162889,0.0071165,0.015814444,0
24943,1,1,15,134,1,15,0.016921296,0.000263574,0.01818661,0.805218766,0.020822351,0.052714813,0
49520,15,1,13,245,15,195,0.025115741,0.000527148,0.063257775,0.805218766,0.191881919,0.051396943,0
57546,29,1,41,213,29,1189,0.013194444,0.000263574,0.042435424,0.805218766,0.012124407,0.144175013,1
164401,18,1,13,134,18,234,0.018333333,0.000263574,0.043226147,0.805218766,0.191881919,0.052714813,1
52158,19,54,0,213,1026,0,0.028842593,0.000263574,0.133632051,0.000263574,0.035846073,0.144175013,1
47284,12,1,19,178,12,228,0.017268519,0.000263574,0.086188719,0.805218766,0.208750659,0.03110174,0
182302,20,2,13,259,40,260,0.023854167,0.000263574,0.016605166,0.030311017,0.191881919,0.035055351,0
62025,21,1,13,128,21,273,0.020601852,0.000263574,0.015287296,0.805218766,0.191881919,0.017395888,0
79827,13,1,607,400,13,7891,0.013263889,0.001054296,0.009488666,0.805218766,0.0071165,0.000790722,0
66325,3,1,22,280,3,66,0.015185185,0.000263574,0.087770163,0.805218766,0.043489721,0.031365314,0
149471,20,1,3,259,20,60,0.028715278,0.000263574,0.016605166,0.805218766,0.013705851,0.035055351,0
136270,84,89,21,101,7476,1764,0.01974537,0.000263574,0.005007907,0.000790722,0.027938851,0.036636795,1
63812,3,1,10,205,3,30,0.02875,0.000527148,0.087770163,0.805218766,0.021349499,0.013969425,0
15530,18,1,18,439,18,324,0.019282407,0.000263574,0.043226147,0.805218766,0.033210332,0.005798629,0
163347,15,1,6,379,15,90,0.027314815,0.000263574,0.063257775,0.805218766,0.025566684,0.007380074,1
164464,19,16,0,213,304,0,0.023611111,0.000263574,0.133632051,0.000790722,0.035846073,0.144175013,1
177575,29,1,6,213,29,174,0.028229167,0.000263574,0.042435424,0.805218766,0.025566684,0.144175013,1
34912,18,3032,607,107,54576,10926,0.014803241,0.000527148,0.043226147,0.003162889,0.0071165,0.015814444,0
124066,35,1,13,21,35,455,0.024965278,0.000263574,0.078281497,0.805218766,0.191881919,0.042962572,1
54895,12,1,6,259,12,72,0.019953704,0.000263574,0.086188719,0.805218766,0.025566684,0.035055351,0
132081,19,0,21,213,0,399,0.028993056,0.000263574,0.133632051,0.104902478,0.027938851,0.144175013,1
7395,14,1,19,379,14,266,0.018402778,0.000263574,0.023458092,0.805218766,0.208750659,0.007380074,0
132831,9,1,14,258,9,126,0.017743056,0.000263574,0.085134423,0.805218766,0.012124407,0.0071165,0
163893,3,1,17,280,3,51,0.017326389,0.000527148,0.087770163,0.805218766,0.044544017,0.031365314,0
49462,24,2,13,105,48,312,0.027673611,0.000263574,0.012651555,0.030311017,0.191881919,0.012387981,0
136221,1,1,6,17,1,6,0.022164352,0.000263574,0.01818661,0.805218766,0.025566684,0.000527148,1
178365,9,1,13,253,9,117,0.026574074,0.000263574,0.085134423,0.805218766,0.191881919,0.000263574,1
171396,14,1,13,467,14,182,0.028043981,0.000263574,0.023458092,0.805218766,0.191881919,0.001054296,0
50461,3,1,19,409,3,57,0.028206019,0.000263574,0.087770163,0.805218766,0.208750659,0.007380074,0
169008,96,109,29,282,10464,2784,0.017002315,0.000263574,0.001845018,0.000527148,0.019768055,0.008697944,1
1082,15,1,53,430,15,795,0.026979167,0.000263574,0.063257775,0.805218766,0.005271481,0.002108593,0
183250,19,685,38,213,13015,722,0.013831019,0.000263574,0.133632051,0.000263574,0.010542963,0.144175013,1
58760,39,1,13,101,39,507,0.027731481,0.000263574,0.002108593,0.805218766,0.191881919,0.036636795,1
204456,14,1,6,463,14,84,0.013472222,0.000263574,0.023458092,0.805218766,0.025566684,0.002635741,1
79874,3,1,2,424,3,6,0.014722222,0.000263574,0.087770163,0.805218766,0.001054296,0.003426463,0
73516,12,1,35,259,12,420,0.017905093,0.005798629,0.086188719,0.805218766,0.00975224,0.035055351,0
23233,6,1,18,125,6,108,0.027314815,0.000527148,0.011333685,0.805218766,0.033210332,0.0071165,0
