,0,1,2,3,4,5
537,3.0,1.0,13.0,137.0,1.9,0.0
538,15.0,1.0,10.0,315.0,0.47,0.0
539,15.0,1.0,13.0,265.0,2.39,0.0
540,107.0,1.0,19.0,171.0,1.32,1.0
541,25.0,1.0,43.0,259.0,1.36,0.0
542,5.0,1.0,36.0,113.0,1.53,1.0
543,19.0,0.0,21.0,213.0,2.43,1.0
544,10.0,1.0,13.0,377.0,1.8,1.0
545,9.0,1.0,13.0,127.0,2.55,0.0
546,47.0,1.0,32.0,484.0,2.86,0.0
547,29.0,1.0,22.0,343.0,0.27,1.0
548,3.0,1.0,1.0,205.0,2.63,0.0
549,3.0,1.0,25.0,137.0,1.97,0.0
550,3.0,1.0,6.0,205.0,2.91,0.0
551,2.0,1.0,22.0,452.0,0.13,0.0
552,2.0,1.0,13.0,212.0,2.62,0.0
553,2.0,1.0,36.0,377.0,0.67,0.0
554,2.0,1.0,30.0,477.0,1.06,0.0
555,2.0,1.0,19.0,477.0,2.0,0.0
556,2.0,1.0,19.0,237.0,2.43,0.0
557,13.0,1.0,19.0,477.0,2.28,0.0
558,10.0,1.0,19.0,317.0,2.55,1.0
559,35.0,1.0,18.0,21.0,2.02,1.0
560,10.0,1.0,36.0,113.0,2.87,1.0
561,19.0,0.0,0.0,213.0,0.88,1.0
562,25.0,1.0,8.0,259.0,1.49,0.0
563,35.0,1.0,13.0,21.0,2.35,1.0
564,6.0,1.0,37.0,125.0,2.96,0.0
565,15.0,1.0,30.0,111.0,1.55,0.0
566,9.0,1.0,53.0,466.0,0.99,0.0
567,3.0,1.0,37.0,173.0,0.91,0.0
568,15.0,1.0,15.0,278.0,1.51,0.0
569,151.0,0.0,50.0,347.0,0.05,0.0
570,19.0,0.0,29.0,213.0,0.48,1.0
571,9.0,1.0,19.0,134.0,0.63,0.0
572,19.0,0.0,38.0,101.0,2.77,1.0
573,19.0,0.0,21.0,213.0,1.03,1.0
574,19.0,0.0,21.0,213.0,0.56,1.0
575,12.0,1.0,19.0,178.0,0.46,0.0
576,19.0,0.0,29.0,213.0,0.59,1.0
577,19.0,0.0,29.0,333.0,2.35,1.0
578,19.0,386.0,21.0,213.0,2.79,1.0
579,24.0,1.0,35.0,105.0,0.96,0.0
580,10.0,1.0,14.0,317.0,0.4,1.0
581,19.0,0.0,29.0,213.0,0.59,1.0
582,19.0,220.0,21.0,213.0,1.77,1.0
583,12.0,1.0,8.0,265.0,2.9,0.0
584,21.0,1.0,19.0,232.0,1.41,0.0
585,5.0,1.0,36.0,113.0,0.77,1.0
586,12.0,1.0,17.0,178.0,2.83,0.0
587,19.0,0.0,0.0,213.0,1.9,1.0
588,1.0,1.0,8.0,150.0,0.53,0.0
589,3.0,1.0,13.0,280.0,1.79,0.0
590,2.0,1.0,13.0,219.0,2.72,0.0
591,9.0,1.0,22.0,234.0,0.68,1.0
592,19.0,0.0,24.0,213.0,2.71,1.0
593,19.0,6.0,29.0,213.0,2.01,1.0
594,19.0,214.0,24.0,213.0,1.67,1.0
595,19.0,0.0,0.0,213.0,2.59,1.0
596,5.0,1.0,32.0,113.0,1.85,1.0
597,2.0,1.0,16.0,236.0,2.64,1.0
598,29.0,1.0,19.0,213.0,2.44,1.0
599,9.0,1.0,14.0,244.0,2.73,1.0
600,23.0,1.0,13.0,153.0,1.49,0.0
601,18.0,1.0,13.0,134.0,0.36,0.0
602,5.0,1.0,32.0,113.0,2.92,1.0
603,29.0,1.0,13.0,343.0,1.86,1.0
604,19.0,0.0,0.0,347.0,2.37,1.0
605,19.0,40.0,24.0,213.0,2.72,1.0
606,3.0,1.0,17.0,489.0,1.62,0.0
607,19.0,0.0,24.0,347.0,2.71,1.0
608,35.0,1.0,19.0,21.0,1.41,1.0
609,35.0,1.0,18.0,21.0,0.46,1.0
610,19.0,0.0,24.0,213.0,2.49,1.0
611,35.0,1.0,18.0,21.0,1.51,1.0
612,18.0,1.0,13.0,107.0,1.83,0.0
613,45.0,1.0,49.0,5.0,1.57,1.0
614,3.0,1.0,19.0,489.0,0.61,0.0
615,3.0,1.0,17.0,19.0,2.83,0.0
616,15.0,1.0,19.0,130.0,0.51,0.0
617,35.0,1.0,19.0,21.0,1.6,1.0
618,9.0,1.0,13.0,244.0,0.56,0.0
619,5.0,1.0,37.0,113.0,0.8,1.0
620,1.0,1.0,13.0,150.0,2.47,1.0
621,3.0,1.0,13.0,135.0,2.37,0.0
622,2.0,1.0,19.0,122.0,1.99,0.0
623,3.0,1.0,17.0,153.0,1.89,0.0
624,19.0,0.0,0.0,101.0,1.95,1.0
625,14.0,1.0,10.0,480.0,2.99,0.0
626,3.0,1.0,6.0,137.0,2.88,0.0
627,12.0,1.0,18.0,259.0,2.0,0.0
628,60.0,1.0,22.0,21.0,2.94,0.0
629,3.0,1.0,19.0,280.0,0.4,0.0
630,10.0,1.0,43.0,113.0,2.64,1.0
631,19.0,0.0,24.0,213.0,0.46,1.0
632,29.0,1.0,19.0,213.0,1.66,1.0
633,0.0,180.0,29.0,101.0,1.39,1.0
634,29.0,1.0,19.0,343.0,1.03,1.0
635,93.0,1.0,47.0,371.0,1.46,0.0
636,19.0,453.0,0.0,213.0,0.89,1.0
637,18.0,1.0,22.0,134.0,1.89,0.0
638,2.0,1.0,13.0,212.0,1.19,0.0
639,107.0,1.0,8.0,171.0,2.66,1.0
640,35.0,1.0,18.0,274.0,1.53,1.0
641,15.0,1.0,13.0,315.0,1.4,0.0
642,19.0,0.0,0.0,213.0,2.37,1.0
643,14.0,1.0,18.0,489.0,0.37,0.0
644,15.0,1.0,19.0,245.0,2.39,0.0
645,14.0,1.0,53.0,442.0,1.62,0.0
646,154.0,1.0,19.0,243.0,2.12,1.0
647,20.0,1.0,8.0,478.0,1.33,0.0
648,9.0,1.0,14.0,244.0,1.78,1.0
649,3.0,1.0,13.0,280.0,2.96,0.0
650,35.0,1.0,19.0,274.0,1.92,1.0
651,18.0,1.0,13.0,439.0,1.68,1.0
652,12.0,1.0,13.0,105.0,1.57,0.0
653,29.0,1.0,19.0,343.0,2.44,1.0
654,19.0,0.0,21.0,213.0,0.96,1.0
655,72.0,1.0,13.0,101.0,2.33,1.0
656,23.0,1.0,15.0,153.0,0.79,0.0
657,13.0,1.0,18.0,400.0,0.8,0.0
658,19.0,60.0,38.0,213.0,2.89,1.0
659,3.0,1.0,15.0,137.0,2.14,0.0
660,29.0,1.0,19.0,213.0,2.67,1.0
661,21.0,2.0,37.0,128.0,0.84,0.0
662,27.0,1.0,20.0,122.0,2.53,0.0
663,9.0,1.0,37.0,466.0,1.94,0.0
664,12.0,1.0,27.0,245.0,0.98,0.0
665,9.0,1.0,19.0,258.0,2.38,1.0
666,12.0,1.0,3.0,178.0,0.41,0.0
667,12.0,1.0,13.0,140.0,2.0,0.0
668,190.0,1.0,14.0,101.0,0.51,1.0
669,1.0,1.0,73.0,153.0,2.34,0.0
670,18.0,1.0,13.0,107.0,0.68,1.0
671,19.0,0.0,38.0,213.0,0.43,1.0
672,9.0,1.0,13.0,466.0,1.47,1.0
673,10.0,1.0,37.0,113.0,1.7,1.0
674,3.0,1.0,12.0,135.0,1.48,0.0
675,3.0,1.0,19.0,280.0,1.46,0.0
676,84.0,0.0,607.0,101.0,0.65,1.0
677,15.0,1.0,40.0,245.0,2.64,0.0
678,3.0,1.0,35.0,424.0,1.63,0.0
679,35.0,1.0,13.0,274.0,0.66,1.0
680,35.0,1.0,18.0,21.0,2.58,1.0
681,83.0,0.0,24.0,171.0,0.7,1.0
682,18.0,1.0,41.0,107.0,1.84,0.0
683,62.0,1.0,19.0,21.0,1.38,1.0
684,3.0,1.0,17.0,205.0,1.32,0.0
685,14.0,1.0,19.0,379.0,0.79,1.0
686,20.0,1.0,13.0,259.0,2.52,1.0
687,35.0,1.0,16.0,274.0,2.03,1.0
688,18.0,1.0,19.0,121.0,1.56,0.0
689,108.0,1.0,13.0,243.0,1.92,1.0
690,18.0,1.0,13.0,134.0,1.96,0.0
691,26.0,1.0,32.0,477.0,2.85,0.0
692,12.0,1.0,8.0,328.0,1.78,0.0
693,12.0,1.0,19.0,178.0,0.42,0.0
694,5.0,1.0,32.0,113.0,0.7,1.0
695,35.0,1.0,6.0,21.0,1.47,1.0
696,12.0,1.0,28.0,124.0,0.67,0.0
697,35.0,1.0,22.0,274.0,1.63,1.0
698,1.0,1.0,10.0,150.0,1.0,0.0
699,15.0,1.0,6.0,278.0,1.41,0.0
700,18.0,1.0,13.0,107.0,1.78,0.0
701,3.0,1.0,19.0,280.0,2.63,0.0
702,18.0,1.0,23.0,439.0,1.86,0.0
703,39.0,1.0,25.0,213.0,1.62,1.0
704,19.0,0.0,29.0,101.0,1.98,1.0
705,35.0,1.0,13.0,21.0,0.5,1.0
706,18.0,1.0,31.0,107.0,2.54,0.0
707,45.0,1.0,61.0,419.0,0.75,1.0
708,19.0,0.0,38.0,213.0,1.66,1.0
709,35.0,1.0,19.0,21.0,1.68,1.0
710,19.0,0.0,24.0,333.0,0.93,1.0
711,1.0,1.0,16.0,134.0,1.76,0.0
712,15.0,1.0,19.0,245.0,1.57,0.0
713,11.0,1.0,13.0,319.0,0.52,0.0
714,2.0,1.0,15.0,236.0,0.41,0.0
715,35.0,1.0,19.0,21.0,0.39,1.0
716,18.0,1.0,14.0,439.0,2.68,0.0
717,18.0,1.0,13.0,134.0,2.62,1.0
718,19.0,0.0,24.0,333.0,0.92,1.0
719,18.0,1.0,17.0,134.0,2.83,0.0
720,19.0,0.0,24.0,213.0,0.64,1.0
721,9.0,1.0,41.0,134.0,0.5,0.0
722,19.0,0.0,21.0,213.0,2.87,1.0
723,11.0,1.0,3.0,122.0,1.62,0.0
724,35.0,1.0,18.0,274.0,0.3,1.0
725,19.0,0.0,24.0,213.0,0.95,1.0
726,8.0,1.0,13.0,145.0,2.57,0.0
727,35.0,1.0,19.0,274.0,1.39,1.0
728,15.0,2.0,9.0,245.0,1.97,0.0
729,36.0,1.0,31.0,373.0,1.6,0.0
730,10.0,1.0,36.0,113.0,1.63,1.0
731,35.0,1.0,13.0,21.0,0.47,1.0
732,11.0,1.0,13.0,319.0,0.58,1.0
733,9.0,1.0,25.0,442.0,0.72,0.0
734,2.0,1.0,17.0,213.0,1.65,1.0
735,19.0,0.0,24.0,347.0,2.91,1.0
736,45.0,1.0,43.0,419.0,2.76,1.0
737,14.0,1.0,16.0,467.0,2.84,0.0
738,29.0,1.0,18.0,213.0,1.66,1.0
739,3.0,1.0,19.0,153.0,0.84,0.0
740,7.0,1.0,30.0,101.0,2.33,1.0
741,35.0,1.0,19.0,21.0,1.63,1.0
742,12.0,1.0,15.0,178.0,0.74,0.0
743,12.0,2.0,9.0,140.0,2.75,0.0
744,15.0,1.0,15.0,140.0,2.41,0.0
745,3.0,1.0,23.0,280.0,1.96,0.0
746,15.0,1.0,19.0,111.0,2.24,0.0
747,15.0,1.0,17.0,245.0,1.09,0.0
748,5.0,1.0,61.0,113.0,0.69,1.0
749,19.0,53.0,21.0,213.0,2.77,1.0
750,12.0,1.0,6.0,259.0,2.61,0.0
751,9.0,1.0,9.0,334.0,2.37,0.0
752,29.0,1.0,3.0,213.0,0.27,1.0
753,5.0,1.0,4.0,113.0,2.69,1.0
754,45.0,1.0,36.0,419.0,0.59,1.0
755,18.0,1.0,22.0,121.0,0.53,0.0
756,12.0,1.0,9.0,245.0,0.67,0.0
757,10.0,1.0,4.0,113.0,2.56,1.0
758,9.0,1.0,13.0,127.0,2.42,0.0
759,72.0,1.0,37.0,101.0,0.35,1.0
760,12.0,1.0,18.0,409.0,0.03,0.0
761,10.0,1.0,37.0,113.0,1.71,1.0
762,2.0,1.0,16.0,469.0,2.73,0.0
763,8.0,1.0,19.0,145.0,0.96,0.0
764,19.0,0.0,24.0,101.0,2.68,1.0
765,9.0,1.0,18.0,215.0,0.68,1.0
766,35.0,1.0,13.0,21.0,1.54,1.0
767,13.0,1.0,8.0,477.0,1.09,0.0
768,5.0,1.0,4.0,113.0,2.79,1.0
769,35.0,1.0,13.0,274.0,2.67,1.0
770,8.0,1.0,19.0,145.0,2.62,1.0
771,27.0,1.0,19.0,153.0,0.93,0.0
772,21.0,1.0,25.0,128.0,2.95,0.0
773,6.0,2.0,14.0,459.0,0.79,0.0
774,167.0,1.0,13.0,213.0,1.01,1.0
775,19.0,0.0,50.0,213.0,1.95,1.0
776,2.0,1.0,15.0,236.0,2.55,0.0
777,3.0,1.0,19.0,205.0,2.88,0.0
778,3.0,1.0,26.0,280.0,2.59,0.0
779,19.0,101.0,29.0,213.0,2.91,1.0
780,3.0,1.0,16.0,442.0,1.45,0.0
781,70.0,0.0,0.0,243.0,1.12,1.0
782,3.0,1.0,17.0,19.0,2.4,0.0
783,19.0,101.0,29.0,213.0,0.51,1.0
784,9.0,1.0,19.0,127.0,2.47,1.0
785,9.0,1.0,11.0,232.0,2.44,0.0
786,35.0,1.0,19.0,274.0,1.78,1.0
787,19.0,0.0,21.0,213.0,2.8,1.0
788,35.0,1.0,13.0,21.0,1.38,1.0
789,66.0,1.0,13.0,101.0,1.41,1.0
790,53.0,3543.0,748.0,347.0,1.69,0.0
791,10.0,1.0,27.0,113.0,2.97,1.0
792,3.0,1.0,6.0,466.0,2.93,0.0
793,14.0,1.0,13.0,401.0,0.29,0.0
794,45.0,1.0,15.0,5.0,1.53,1.0
795,20.0,1.0,13.0,259.0,0.09,0.0
796,17.0,1.0,18.0,280.0,0.58,0.0
797,19.0,82.0,24.0,213.0,0.75,1.0
798,3.0,1.0,19.0,137.0,2.55,0.0
799,29.0,1.0,13.0,101.0,1.32,1.0
800,28.0,1.0,15.0,135.0,0.35,0.0
801,11.0,1.0,13.0,325.0,1.51,1.0
802,15.0,1.0,3.0,386.0,1.65,0.0
803,70.0,0.0,24.0,243.0,1.47,1.0
804,15.0,1.0,32.0,460.0,2.45,1.0
805,3.0,1.0,26.0,442.0,0.93,0.0
806,9.0,1.0,19.0,334.0,1.77,0.0
807,35.0,1.0,19.0,274.0,0.32,1.0
808,14.0,1.0,13.0,439.0,1.73,0.0
809,19.0,494.0,24.0,333.0,1.94,1.0
810,2.0,1.0,25.0,477.0,1.33,0.0
811,2.0,1.0,22.0,477.0,2.64,0.0
812,35.0,1.0,16.0,21.0,1.54,1.0
813,15.0,1.0,19.0,265.0,0.53,0.0
814,19.0,0.0,24.0,213.0,2.79,1.0
815,19.0,0.0,24.0,347.0,1.32,1.0
816,15.0,1.0,3.0,245.0,1.93,0.0
817,14.0,1.0,13.0,442.0,2.38,0.0
818,3.0,1.0,12.0,211.0,1.78,0.0
819,3.0,1.0,20.0,137.0,0.61,0.0
820,1.0,1.0,19.0,134.0,0.42,0.0
821,18.0,1.0,17.0,376.0,1.67,0.0
822,2.0,1.0,32.0,477.0,2.62,0.0
823,35.0,1.0,16.0,274.0,1.52,1.0
824,29.0,1.0,17.0,213.0,2.26,1.0
825,3.0,1.0,37.0,480.0,0.23,0.0
826,66.0,1.0,17.0,101.0,1.99,1.0
827,35.0,1.0,18.0,21.0,2.49,1.0
828,9.0,1.0,19.0,391.0,0.56,1.0
829,18.0,1.0,19.0,107.0,2.58,1.0
830,3.0,1.0,35.0,280.0,1.51,0.0
831,13.0,1.0,15.0,469.0,2.87,0.0
832,3.0,1.0,13.0,280.0,2.48,0.0
833,29.0,1.0,19.0,213.0,2.72,1.0
834,2.0,1.0,17.0,122.0,0.31,0.0
835,18.0,1.0,12.0,134.0,1.4,0.0
836,3.0,1.0,19.0,409.0,2.32,0.0
837,3.0,1.0,17.0,280.0,1.42,0.0
838,36.0,1.0,13.0,110.0,0.72,0.0
839,9.0,1.0,3.0,234.0,0.7,0.0
840,20.0,1.0,13.0,259.0,0.08,0.0
841,19.0,40.0,24.0,213.0,0.33,1.0
842,35.0,1.0,10.0,21.0,2.52,1.0
843,12.0,1.0,16.0,265.0,0.78,0.0
844,3.0,1.0,19.0,280.0,1.62,0.0
845,3.0,1.0,12.0,280.0,1.47,0.0
846,3.0,1.0,19.0,379.0,2.3,0.0
847,3.0,1.0,32.0,280.0,2.41,0.0
848,12.0,1.0,18.0,205.0,2.47,0.0
849,3.0,1.0,10.0,280.0,1.54,0.0
850,29.0,1.0,13.0,213.0,0.79,1.0
851,0.0,40.0,24.0,101.0,2.28,1.0
852,29.0,1.0,23.0,213.0,0.72,1.0
853,18.0,1.0,19.0,121.0,1.94,0.0
854,18.0,1.0,19.0,121.0,0.93,0.0
855,1.0,1.0,19.0,134.0,1.37,0.0
856,11.0,1.0,22.0,173.0,2.81,0.0
857,19.0,0.0,21.0,347.0,0.59,1.0
858,9.0,1.0,19.0,442.0,1.8,0.0
859,19.0,0.0,0.0,213.0,1.66,1.0
860,19.0,0.0,24.0,101.0,0.41,1.0
861,3.0,1.0,19.0,211.0,2.69,1.0
862,9.0,1.0,19.0,215.0,0.19,0.0
863,172.0,1.0,19.0,414.0,2.77,1.0
864,9.0,1.0,13.0,244.0,0.02,1.0
865,60.0,1.0,18.0,21.0,1.04,0.0
866,5.0,1.0,61.0,113.0,0.41,1.0
867,3.0,1.0,10.0,135.0,2.88,0.0
868,3.0,1.0,19.0,280.0,0.88,0.0
869,3.0,1.0,19.0,280.0,0.42,0.0
870,2.0,1.0,19.0,213.0,2.77,1.0
871,45.0,1.0,43.0,465.0,0.56,1.0
872,19.0,168.0,0.0,213.0,0.59,1.0
873,10.0,1.0,30.0,113.0,0.74,1.0
874,10.0,1.0,11.0,113.0,0.56,1.0
875,23.0,1.0,13.0,153.0,0.59,0.0
876,2.0,1.0,8.0,435.0,1.96,0.0
877,14.0,1.0,19.0,489.0,1.63,0.0
878,72.0,1.0,19.0,101.0,1.89,1.0
879,35.0,1.0,27.0,274.0,0.69,1.0
880,19.0,0.0,24.0,347.0,2.44,1.0
881,35.0,1.0,19.0,21.0,0.48,1.0
882,72.0,1.0,26.0,101.0,0.4,1.0
883,66.0,1.0,13.0,101.0,2.63,1.0
884,26.0,1.0,13.0,266.0,2.34,0.0
885,3.0,1.0,13.0,280.0,1.91,0.0
886,3.0,1.0,28.0,424.0,1.87,0.0
887,2.0,1.0,13.0,237.0,0.81,1.0
888,12.0,1.0,19.0,424.0,2.93,0.0
889,78.0,0.0,67.0,224.0,1.05,1.0
890,9.0,1.0,19.0,134.0,0.74,1.0
891,9.0,1.0,41.0,442.0,0.36,0.0
892,10.0,1.0,47.0,113.0,1.92,1.0
893,35.0,1.0,15.0,21.0,0.39,1.0
894,72.0,1.0,19.0,101.0,0.81,1.0
895,5.0,1.0,7.0,113.0,1.57,1.0
896,26.0,1.0,19.0,266.0,1.53,0.0
897,5.0,1.0,4.0,113.0,2.96,1.0
898,10.0,1.0,19.0,377.0,1.85,1.0
899,1.0,1.0,19.0,150.0,2.58,0.0
900,18.0,1.0,40.0,376.0,2.0,0.0
901,3.0,1.0,13.0,137.0,0.85,0.0
902,3.0,1.0,19.0,280.0,2.48,0.0
903,29.0,1.0,13.0,343.0,2.55,1.0
904,2.0,1.0,18.0,477.0,0.95,0.0
905,45.0,1.0,26.0,5.0,1.58,1.0
906,19.0,0.0,24.0,213.0,0.83,1.0
907,24.0,2.0,22.0,105.0,2.68,0.0
908,7.0,1.0,13.0,101.0,2.84,0.0
909,1.0,1.0,19.0,134.0,0.96,0.0
910,11.0,1.0,19.0,319.0,1.32,1.0
911,29.0,1.0,41.0,282.0,2.02,1.0
912,27.0,1.0,12.0,122.0,0.61,0.0
913,19.0,0.0,29.0,213.0,2.31,1.0
914,12.0,1.0,8.0,212.0,0.33,0.0
915,22.0,1.0,19.0,496.0,0.4,0.0
916,12.0,2.0,18.0,265.0,0.97,0.0
917,8.0,1.0,19.0,145.0,1.32,0.0
918,9.0,1.0,19.0,466.0,2.85,1.0
919,3.0,1.0,13.0,280.0,0.8,0.0
920,9.0,1.0,6.0,107.0,2.97,0.0
921,15.0,1.0,13.0,265.0,1.79,0.0
922,5.0,1.0,8.0,377.0,0.81,1.0
923,9.0,1.0,19.0,215.0,0.34,1.0
924,2.0,1.0,35.0,122.0,0.91,0.0
925,12.0,1.0,20.0,326.0,0.86,0.0
926,3.0,1.0,19.0,137.0,2.24,0.0
927,3.0,2.0,9.0,280.0,2.6,0.0
928,9.0,1.0,13.0,215.0,1.46,1.0
929,35.0,1.0,22.0,274.0,0.65,1.0
930,45.0,1.0,15.0,5.0,2.66,1.0
931,3.0,1.0,19.0,280.0,0.67,0.0
932,19.0,3545.0,0.0,213.0,1.05,1.0
933,19.0,0.0,29.0,213.0,0.81,1.0
934,13.0,1.0,13.0,469.0,1.71,0.0
935,5.0,1.0,61.0,113.0,3.0,1.0
936,19.0,0.0,0.0,213.0,1.82,1.0
937,29.0,1.0,41.0,213.0,0.98,1.0
938,40.0,1.0,20.0,243.0,0.45,1.0
939,19.0,0.0,24.0,213.0,0.8,1.0
940,12.0,1.0,19.0,340.0,1.65,0.0
941,15.0,1.0,13.0,245.0,1.39,0.0
942,3.0,1.0,53.0,135.0,2.33,0.0
943,3.0,1.0,19.0,409.0,1.84,0.0
944,19.0,0.0,29.0,333.0,2.53,1.0
945,19.0,922.0,29.0,282.0,2.98,1.0
946,19.0,0.0,29.0,213.0,0.88,1.0
947,45.0,1.0,11.0,419.0,2.55,1.0
948,18.0,1.0,19.0,439.0,0.74,1.0
949,6.0,1.0,13.0,459.0,0.6,0.0
950,9.0,1.0,13.0,244.0,0.68,0.0
951,14.0,1.0,47.0,467.0,2.89,0.0
952,50.0,0.0,50.0,213.0,2.42,1.0
953,35.0,1.0,3.0,21.0,2.15,1.0
954,11.0,1.0,19.0,481.0,1.8,0.0
955,2.0,1.0,17.0,219.0,2.47,0.0
956,6.0,1.0,8.0,459.0,1.81,0.0
957,15.0,1.0,41.0,245.0,2.0,0.0
958,3.0,1.0,17.0,137.0,0.03,0.0
959,9.0,1.0,22.0,466.0,2.03,1.0
960,62.0,1.0,13.0,21.0,1.81,1.0
961,18.0,1.0,53.0,121.0,0.99,0.0
962,25.0,1.0,19.0,259.0,1.55,0.0
963,19.0,0.0,29.0,213.0,0.92,1.0
964,2.0,1.0,19.0,435.0,2.41,1.0
965,2.0,1.0,13.0,435.0,1.58,0.0
966,9.0,1.0,19.0,215.0,0.05,0.0
967,19.0,49.0,21.0,213.0,1.01,1.0
968,22.0,1.0,25.0,116.0,2.66,0.0
969,18.0,1.0,22.0,121.0,0.23,1.0
970,25.0,1.0,13.0,259.0,2.4,0.0
971,9.0,1.0,22.0,127.0,2.85,0.0
972,29.0,1.0,19.0,213.0,2.58,1.0
973,9.0,1.0,19.0,258.0,1.42,0.0
974,9.0,1.0,9.0,466.0,2.01,0.0
975,35.0,1.0,19.0,274.0,1.36,1.0
976,19.0,0.0,0.0,347.0,0.56,1.0
977,21.0,1.0,22.0,232.0,2.96,0.0
978,14.0,1.0,19.0,480.0,2.87,0.0
979,19.0,0.0,29.0,213.0,1.5,1.0
980,19.0,0.0,21.0,213.0,1.58,1.0
981,12.0,1.0,9.0,259.0,2.69,0.0
982,19.0,6.0,29.0,213.0,2.81,1.0
983,19.0,0.0,0.0,213.0,0.76,1.0
984,19.0,154.0,24.0,213.0,1.53,1.0
985,13.0,1.0,25.0,477.0,1.78,0.0
986,3.0,1.0,22.0,402.0,2.48,0.0
987,19.0,707.0,29.0,213.0,1.97,1.0
988,96.0,0.0,38.0,213.0,0.79,1.0
989,19.0,37.0,24.0,213.0,0.6,1.0
990,19.0,0.0,24.0,213.0,2.99,1.0
991,14.0,1.0,13.0,379.0,2.68,0.0
992,12.0,1.0,19.0,205.0,0.4,0.0
993,1.0,1.0,19.0,101.0,2.99,0.0
994,18.0,1.0,20.0,134.0,1.31,0.0
995,3.0,1.0,6.0,280.0,1.97,0.0
996,35.0,1.0,8.0,274.0,2.8,1.0
997,8.0,1.0,19.0,145.0,0.84,1.0
998,18.0,1.0,19.0,107.0,1.86,1.0
999,19.0,0.0,0.0,343.0,2.4,1.0
1000,107.0,1.0,18.0,171.0,0.91,1.0
1001,13.0,1.0,17.0,477.0,0.51,1.0
1002,3.0,1.0,6.0,402.0,2.54,0.0
1003,17.0,1.0,19.0,311.0,1.71,1.0
1004,3.0,1.0,10.0,19.0,1.09,0.0
1005,3.0,1.0,13.0,280.0,1.96,0.0
1006,19.0,0.0,29.0,333.0,0.75,1.0
1007,19.0,0.0,38.0,213.0,2.49,1.0
1008,18.0,1.0,19.0,107.0,1.99,0.0
1009,15.0,1.0,19.0,265.0,0.81,0.0
1010,29.0,1.0,13.0,213.0,2.95,1.0
1011,15.0,1.0,41.0,480.0,1.39,0.0
1012,19.0,0.0,38.0,347.0,2.56,0.0
1013,10.0,1.0,11.0,113.0,0.55,1.0
1014,26.0,1.0,13.0,121.0,2.9,0.0
1015,11.0,1.0,30.0,319.0,2.6,0.0
1016,37.0,1.0,19.0,21.0,0.7,1.0
1017,21.0,1.0,19.0,128.0,2.41,0.0
1018,12.0,1.0,22.0,178.0,0.9,0.0
1019,14.0,1.0,10.0,480.0,2.97,0.0
1020,19.0,0.0,21.0,213.0,2.94,1.0
1021,2.0,1.0,19.0,212.0,2.57,0.0
1022,21.0,1.0,10.0,128.0,2.02,0.0
1023,9.0,1.0,6.0,107.0,2.01,0.0
1024,18.0,1.0,36.0,121.0,2.89,0.0
1025,12.0,1.0,6.0,178.0,0.43,0.0
1026,19.0,0.0,24.0,213.0,2.83,1.0
1027,79.0,1.0,13.0,213.0,1.86,1.0
1028,19.0,0.0,0.0,213.0,1.54,1.0
1029,26.0,1.0,2.0,266.0,0.79,1.0
1030,2.0,1.0,19.0,237.0,0.92,0.0
1031,9.0,1.0,22.0,466.0,1.92,0.0
1032,19.0,497.0,0.0,213.0,2.38,1.0
1033,19.0,0.0,24.0,333.0,1.88,1.0
1034,64.0,1.0,12.0,459.0,0.46,0.0
1035,9.0,1.0,19.0,334.0,2.32,0.0
1036,19.0,0.0,24.0,213.0,0.69,1.0
1037,19.0,0.0,0.0,213.0,2.83,1.0
1038,9.0,1.0,13.0,244.0,0.95,1.0
1039,19.0,0.0,0.0,213.0,2.96,1.0
1040,19.0,301.0,21.0,213.0,2.69,1.0
1041,19.0,0.0,29.0,347.0,0.74,1.0
1042,3.0,1.0,13.0,280.0,1.67,0.0
1043,9.0,1.0,17.0,234.0,1.91,0.0
1044,2.0,1.0,19.0,477.0,2.63,0.0
1045,9.0,1.0,15.0,466.0,1.71,0.0
1046,8.0,1.0,13.0,145.0,1.04,1.0
1047,18.0,1.0,9.0,449.0,2.72,0.0
1048,15.0,1.0,13.0,278.0,0.32,0.0
1049,34.0,1.0,25.0,243.0,1.91,1.0
1050,12.0,1.0,13.0,328.0,2.98,0.0
1051,1.0,1.0,16.0,150.0,2.85,0.0
1052,45.0,1.0,10.0,213.0,2.96,1.0
1053,2.0,1.0,19.0,237.0,2.48,0.0
1054,45.0,1.0,12.0,465.0,0.74,1.0
1055,45.0,1.0,66.0,419.0,2.94,1.0
1056,19.0,67.0,24.0,213.0,2.72,1.0
1057,29.0,1.0,19.0,213.0,1.83,1.0
1058,15.0,1.0,13.0,315.0,2.57,0.0
1059,19.0,0.0,29.0,213.0,1.64,1.0
1060,19.0,0.0,24.0,213.0,1.96,1.0
1061,15.0,1.0,13.0,245.0,0.65,0.0
1062,9.0,1.0,13.0,127.0,2.84,0.0
1063,19.0,0.0,38.0,213.0,0.97,1.0
1064,12.0,1.0,8.0,259.0,0.9,0.0
1065,15.0,1.0,17.0,140.0,0.88,0.0
1066,18.0,1.0,12.0,107.0,2.55,0.0
1067,26.0,1.0,13.0,121.0,1.77,0.0
1068,2.0,2.0,25.0,122.0,2.94,0.0
1069,15.0,1.0,13.0,130.0,0.49,0.0
1070,18.0,1.0,19.0,121.0,1.93,0.0
1071,35.0,1.0,19.0,274.0,1.14,1.0
